User_ID,Age,Income (INR),Credit Score,Risk Appetite,Preferred Spending
2855,51,2599009,516,High,Shopping
2856,69,1578656,341,Medium,Travel
2857,65,1423979,493,Low,Shopping
2858,35,4678633,626,Medium,Entertainment
2859,57,546407,672,Medium,Entertainment
2860,52,776395,764,Low,Dining
2861,58,969153,462,Low,Travel
2862,46,1708346,575,High,Healthcare
2863,69,1003995,663,High,Groceries
2864,46,477845,779,High,Entertainment
2865,55,1448720,759,Medium,Entertainment
2866,59,3036934,564,Medium,Dining
2867,38,2216211,838,High,Groceries
2868,59,2396432,685,Medium,Groceries
2869,30,914075,384,Medium,Groceries
2870,66,1234472,615,Medium,Entertainment
2871,58,1287241,542,Medium,Healthcare
2872,34,2575253,768,Low,Dining
2873,26,3262783,641,Low,Groceries
2874,58,4178168,476,High,Groceries
2875,18,4129301,429,High,Travel
2876,19,888235,382,Medium,Groceries
2877,65,2410980,659,Medium,Travel
2878,46,1339391,387,Low,Dining
2879,50,1189269,831,Medium,Dining
2880,27,4170471,770,Medium,Dining
2881,67,4426660,797,High,Travel
2882,57,1160875,806,Medium,Entertainment
2883,38,2069883,653,Low,Entertainment
2884,45,2013985,715,Medium,Healthcare
2885,28,471609,350,Medium,Healthcare
2886,51,4067183,899,Medium,Entertainment
2887,25,3681716,362,Medium,Entertainment
2888,39,2493474,388,Medium,Groceries
2889,25,2121897,489,Low,Dining
2890,66,3885266,647,High,Entertainment
2891,32,377696,837,Medium,Shopping
2892,34,1789291,475,High,Entertainment
2893,40,626492,663,High,Groceries
2894,41,3155227,853,Low,Entertainment
2895,62,2507236,782,High,Healthcare
2896,36,1383087,418,Medium,Healthcare
2897,22,3424400,468,Medium,Dining
2898,49,4867223,446,Medium,Travel
2899,61,663723,736,Medium,Groceries
2900,18,2316811,738,Low,Travel
2901,40,886763,488,High,Healthcare
2902,54,1675378,459,Low,Dining
2903,25,3849175,701,High,Healthcare
2904,30,2345943,885,Low,Dining
2905,25,4790585,317,Low,Entertainment
2906,40,4069883,439,Low,Shopping
2907,60,3854538,414,Medium,Travel
2908,18,1523020,627,Medium,Groceries
2909,62,2854810,524,Low,Dining
2910,68,701503,857,High,Entertainment
2911,41,2267911,738,High,Entertainment
2912,52,4677375,849,Medium,Shopping
2913,41,3904595,685,Low,Entertainment
2914,34,4897927,820,Medium,Entertainment
2915,22,2044040,552,Medium,Shopping
2916,37,1064845,397,Medium,Travel
2917,38,2206811,370,Low,Entertainment
2918,57,3334593,850,Low,Dining
2919,48,1634636,746,Medium,Groceries
2920,63,4108308,389,Low,Groceries
2921,53,2107310,729,High,Groceries
2922,28,905314,518,High,Healthcare
2923,69,3594070,406,Medium,Healthcare
2924,32,4089453,775,High,Dining
2925,36,1072189,753,Medium,Entertainment
2926,24,3764046,843,Medium,Entertainment
2927,68,4157874,425,Medium,Groceries
2928,45,3778687,446,Low,Shopping
2929,68,1382200,579,Low,Entertainment
2930,60,4975219,323,Low,Groceries
2931,22,4047075,419,Low,Dining
2932,22,1590530,596,Medium,Groceries
2933,47,1293956,381,Low,Travel
2934,49,2457474,747,High,Groceries
2935,25,3848338,769,High,Entertainment
2936,27,1631041,722,Low,Entertainment
2937,55,472667,844,High,Shopping
2938,64,3653402,323,High,Dining
2939,49,4932361,360,Low,Dining
2940,65,2229122,383,Medium,Shopping
2941,45,312035,524,Medium,Dining
2942,34,1424293,485,Medium,Groceries
2943,48,4101848,674,Low,Dining
2944,25,1590502,371,Medium,Groceries
2945,57,540526,373,Medium,Dining
2946,42,1416733,640,High,Entertainment
2947,26,1065144,452,Medium,Groceries
2948,19,3988659,395,Low,Groceries
2949,32,1618137,864,Medium,Entertainment
2950,67,2507306,744,High,Shopping
2951,20,4260416,409,High,Shopping
2952,66,4095972,757,High,Entertainment
2953,53,1179532,350,High,Healthcare
2954,21,722797,676,Medium,Shopping
2955,31,4315336,372,High,Groceries
2956,58,1191120,511,High,Groceries
2957,58,3697172,731,High,Dining
2958,42,3344158,467,Medium,Dining
2959,67,1110906,630,Low,Healthcare
2960,27,614399,793,High,Groceries
2961,38,2206518,442,High,Healthcare
2962,53,4649113,881,High,Groceries
2963,29,929672,744,Medium,Shopping
2964,44,648781,693,Medium,Dining
2965,57,4835563,811,High,Entertainment
2966,19,2361513,627,Low,Entertainment
2967,30,2207091,558,High,Healthcare
2968,49,1347417,736,Low,Travel
2969,48,3001516,863,Low,Entertainment
2970,33,1494876,648,Medium,Groceries
2971,49,360786,814,Medium,Shopping
2972,49,4935790,748,Medium,Travel
2973,51,4723399,698,Low,Shopping
2974,28,2275414,895,Low,Shopping
2975,27,1514530,513,Low,Groceries
2976,32,1110175,845,Medium,Shopping
2977,34,321701,861,Medium,Healthcare
2978,57,2789433,588,Medium,Travel
2979,35,4141631,558,High,Shopping
2980,26,1264641,557,Low,Entertainment
2981,42,1633043,687,Low,Entertainment
2982,57,4111278,844,High,Shopping
2983,31,448924,564,Low,Dining
2984,42,3000860,612,Low,Dining
2985,67,2290923,339,High,Healthcare
2986,39,2140711,509,Low,Entertainment
2987,69,4938821,571,Medium,Dining
2988,47,1563307,435,High,Shopping
2989,37,2023334,898,Low,Entertainment
2990,38,4939693,359,Medium,Shopping
2991,61,3910407,809,Low,Travel
2992,49,3418451,814,High,Entertainment
2993,68,3572021,314,Medium,Dining
2994,63,390477,554,Low,Groceries
2995,66,1414596,834,High,Dining
2996,38,2135272,534,Low,Shopping
2997,52,4694369,430,Low,Travel
2998,49,2767375,316,Medium,Dining
2999,47,379354,484,Low,Travel
3000,56,2617741,690,High,Dining
3001,66,1592928,722,High,Healthcare
3002,29,1617003,741,Medium,Shopping
3003,58,2382931,855,Medium,Shopping
3004,64,1251636,311,Low,Groceries
3005,35,3985887,819,High,Shopping
3006,38,2842159,379,Medium,Groceries
3007,30,2213122,601,Low,Shopping
3008,38,2282214,515,Low,Dining
3009,25,1763159,547,High,Dining
3010,63,2847765,840,High,Healthcare
3011,57,3237253,571,Low,Dining
3012,63,1184943,432,High,Travel
3013,24,555431,304,Low,Dining
3014,40,215141,841,Low,Groceries
3015,61,4724361,440,High,Entertainment
3016,49,3117199,782,Medium,Healthcare
3017,28,3015263,604,Low,Entertainment
3018,39,3982700,644,High,Entertainment
3019,39,4683900,861,Low,Travel
3020,60,3761669,569,Low,Travel
3021,42,774679,407,Low,Shopping
3022,39,1893152,857,High,Groceries
3023,45,4537074,773,High,Entertainment
3024,46,2537099,381,High,Dining
3025,30,2144741,383,Medium,Dining
3026,35,3050065,589,Low,Shopping
3027,19,1084094,370,Medium,Dining
3028,46,2864812,474,Low,Travel
3029,38,3914150,762,High,Dining
3030,32,1024255,694,Low,Entertainment
3031,69,4989750,390,Low,Dining
3032,44,1232564,768,Low,Travel
3033,67,1381597,733,Medium,Groceries
3034,48,773684,548,High,Entertainment
3035,32,1619056,871,High,Groceries
3036,68,3377640,540,Low,Travel
3037,40,713676,795,High,Travel
3038,41,690913,639,Medium,Entertainment
3039,61,2575804,770,Medium,Healthcare
3040,30,2930689,762,High,Healthcare
3041,39,340689,574,Medium,Dining
3042,60,1485801,314,Medium,Entertainment
3043,54,4270161,340,High,Entertainment
3044,50,433725,507,High,Dining
3045,20,1358175,359,Low,Healthcare
3046,36,3429449,664,Low,Dining
3047,40,1024356,539,Medium,Groceries
3048,46,1010672,459,High,Groceries
3049,47,2568524,696,Medium,Shopping
3050,56,1780296,799,High,Healthcare
3051,61,1705367,508,Medium,Groceries
3052,64,1997511,432,Medium,Shopping
3053,42,846052,680,Medium,Travel
3054,54,361298,732,Low,Entertainment
3055,64,2501374,688,High,Groceries
3056,25,521243,882,Medium,Shopping
3057,59,4218920,731,Low,Dining
3058,33,4936605,573,Medium,Entertainment
3059,25,2281530,650,Medium,Shopping
3060,18,3188793,433,High,Groceries
3061,61,3277165,365,Medium,Dining
3062,22,1875125,504,High,Dining
3063,20,4657005,597,Low,Shopping
3064,18,4293898,416,Low,Shopping
3065,21,3000212,566,Medium,Groceries
3066,57,330878,448,Low,Dining
3067,52,4943170,493,High,Healthcare
3068,49,3944795,478,High,Shopping
3069,59,2962108,447,Low,Healthcare
3070,51,2092508,764,High,Healthcare
3071,60,2893974,868,High,Dining
3072,42,3093713,304,Medium,Groceries
3073,27,4850914,825,Medium,Healthcare
3074,38,3543473,579,High,Groceries
3075,63,2147012,798,Low,Shopping
3076,56,3597094,735,High,Dining
3077,44,3734666,515,Medium,Travel
3078,44,2209326,814,Low,Dining
3079,19,4393513,436,High,Travel
3080,58,3925614,894,Low,Entertainment
3081,65,2430878,579,Low,Shopping
3082,30,4521613,431,Low,Groceries
3083,26,3900568,692,High,Shopping
3084,69,4376672,780,Medium,Dining
3085,53,603552,812,Low,Travel
3086,39,3389291,718,Low,Entertainment
3087,59,1266937,501,High,Travel
3088,43,1323045,761,Medium,Dining
3089,29,1769157,501,Medium,Dining
3090,34,3856299,451,High,Shopping
3091,31,4944408,521,Low,Healthcare
3092,31,2030286,378,High,Travel
3093,51,4016707,499,Medium,Dining
3094,37,434295,398,Low,Shopping
3095,28,4421123,512,Low,Healthcare
3096,33,4274973,442,Medium,Groceries
3097,68,3730202,688,Low,Dining
3098,48,208798,673,High,Healthcare
3099,23,4100275,351,Medium,Groceries
3100,36,4022270,434,Medium,Entertainment
3101,54,4928007,710,Low,Groceries
3102,21,2177165,769,Medium,Shopping
3103,64,3753952,411,High,Travel
3104,21,3957654,824,Medium,Dining
3105,37,3803019,343,Low,Healthcare
3106,27,2239436,696,Medium,Entertainment
3107,41,2931645,884,Low,Entertainment
3108,52,4410563,560,Low,Groceries
3109,43,1389297,844,High,Entertainment
3110,54,1213295,687,Medium,Travel
3111,55,3517837,775,High,Groceries
3112,38,1291723,709,High,Dining
3113,57,4468584,879,Medium,Dining
3114,56,568921,315,High,Entertainment
3115,38,1870705,401,High,Shopping
3116,27,1897590,485,Low,Dining
3117,55,2373367,324,High,Dining
3118,63,1606085,371,Medium,Dining
3119,21,3618857,892,Low,Travel
3120,62,2826301,872,High,Healthcare
3121,37,2229662,317,High,Healthcare
3122,34,1955864,869,Medium,Entertainment
3123,24,496508,631,High,Dining
3124,21,4738847,868,Medium,Healthcare
3125,46,1738827,396,High,Entertainment
3126,31,2021936,311,High,Dining
3127,20,2811212,310,Medium,Healthcare
3128,41,2521554,462,Low,Healthcare
3129,54,4961515,582,Medium,Entertainment
3130,33,3532696,540,Low,Groceries
3131,69,4896158,344,Low,Entertainment
3132,21,2987352,892,Medium,Travel
3133,41,1581880,554,Medium,Groceries
3134,51,3576042,366,High,Groceries
3135,47,2698544,341,High,Healthcare
3136,35,495673,683,Low,Shopping
3137,36,2965453,888,High,Shopping
3138,48,725957,533,Medium,Travel
3139,36,1989718,784,Low,Dining
3140,66,3925802,338,High,Healthcare
3141,63,4303308,310,High,Travel
3142,36,3890339,708,Medium,Groceries
3143,39,2527654,407,Medium,Healthcare
3144,41,4367973,393,High,Groceries
3145,62,501951,383,Low,Travel
3146,29,4784753,357,Low,Shopping
3147,47,4383293,592,Medium,Travel
3148,55,512499,315,Medium,Entertainment
3149,48,695655,776,Medium,Healthcare
3150,53,1886279,464,High,Healthcare
3151,36,4307964,736,High,Dining
3152,65,4665159,702,Medium,Shopping
3153,62,2753447,685,Low,Healthcare
3154,53,3934049,437,Medium,Shopping
3155,47,1470242,830,Medium,Healthcare
3156,66,3287399,592,Low,Shopping
3157,50,2490860,774,Low,Entertainment
3158,35,3011318,761,Low,Travel
3159,69,1389042,672,Low,Shopping
3160,66,1373077,461,High,Groceries
3161,45,3439436,343,High,Entertainment
3162,64,1230649,382,Medium,Travel
3163,28,3581331,838,High,Healthcare
3164,62,3227936,818,Medium,Healthcare
3165,50,4954895,710,Medium,Dining
3166,34,751741,640,Low,Entertainment
3167,23,1095318,388,Low,Groceries
3168,21,923809,529,High,Entertainment
3169,37,1772102,317,High,Dining
3170,65,356837,580,High,Entertainment
3171,64,719676,721,High,Travel
3172,44,1995651,637,Low,Dining
3173,32,1810921,565,Low,Travel
3174,23,4663593,654,High,Dining
3175,64,4173883,659,Medium,Shopping
3176,31,2894670,516,Low,Travel
3177,28,1356714,620,Low,Travel
3178,56,4361460,511,Low,Shopping
3179,26,936664,502,Low,Shopping
3180,43,4068784,452,High,Groceries
3181,33,704788,728,High,Shopping
3182,22,1706440,586,Medium,Dining
3183,69,4611045,620,Low,Shopping
3184,27,1677482,735,High,Shopping
3185,67,3040918,891,High,Travel
3186,20,3141507,795,Low,Travel
3187,30,3513372,448,High,Entertainment
3188,60,1433678,841,High,Shopping
3189,66,1325664,781,High,Groceries
3190,47,2287403,625,Medium,Travel
3191,62,2867107,328,High,Dining
3192,23,3925563,558,Low,Entertainment
3193,34,3580635,374,Low,Dining
3194,62,3159532,856,Low,Shopping
3195,68,4350122,880,High,Shopping
3196,36,1306136,797,Medium,Groceries
3197,59,1101495,715,High,Shopping
3198,52,3320847,639,Low,Entertainment
3199,63,2511753,607,Medium,Healthcare
3200,43,3177802,540,Medium,Healthcare
3201,68,2673758,552,High,Shopping
3202,22,2230603,519,Low,Entertainment
3203,46,3530014,696,High,Healthcare
3204,54,4674445,635,Low,Dining
3205,37,3349407,328,Medium,Entertainment
3206,66,3910324,793,High,Entertainment
3207,38,1182912,801,Medium,Shopping
3208,27,2744306,453,Low,Dining
3209,22,729983,530,Medium,Dining
3210,53,2523964,401,Medium,Healthcare
3211,23,782787,476,Medium,Groceries
3212,43,223382,531,High,Dining
3213,21,4003454,311,Low,Healthcare
3214,56,2749684,485,Medium,Groceries
3215,56,3983847,565,Medium,Entertainment
3216,67,2358988,434,Medium,Healthcare
3217,52,1542643,330,Medium,Healthcare
3218,18,1503609,755,Low,Shopping
3219,41,2130719,558,Low,Entertainment
3220,53,1111345,403,High,Entertainment
3221,23,3628811,730,Low,Travel
3222,58,1492348,681,Low,Groceries
3223,63,1267376,768,Medium,Healthcare
3224,61,2353592,812,High,Dining
3225,48,2713614,506,High,Dining
3226,37,2743173,746,Medium,Travel
3227,41,3344720,388,High,Groceries
3228,42,3991343,494,Low,Shopping
3229,53,1822512,713,High,Groceries
3230,38,650067,421,Medium,Dining
3231,47,555642,761,High,Dining
3232,41,4126176,415,High,Shopping
3233,61,1897152,495,High,Shopping
3234,59,1359149,335,Medium,Dining
3235,47,320730,366,Low,Healthcare
3236,39,4281093,580,High,Healthcare
3237,45,1312762,778,Low,Shopping
3238,24,2039968,310,Low,Entertainment
3239,52,4413085,621,Low,Healthcare
3240,45,3376854,539,High,Shopping
3241,31,1486793,359,Low,Groceries
3242,27,4810098,861,High,Groceries
3243,33,2141042,464,High,Groceries
3244,33,2851222,488,High,Shopping
3245,48,1567107,786,Low,Shopping
3246,59,4018067,391,High,Healthcare
3247,42,461161,588,Medium,Healthcare
3248,30,4918648,808,Medium,Healthcare
3249,23,4057469,374,Medium,Travel
3250,61,4051526,856,High,Shopping
3251,26,535983,727,Medium,Entertainment
3252,62,2277382,684,High,Groceries
3253,53,2666993,352,High,Groceries
3254,60,1315059,474,High,Travel
3255,37,599769,878,Low,Travel
3256,35,2854965,773,Medium,Groceries
3257,60,1292924,660,High,Shopping
3258,38,4663721,569,Medium,Groceries
3259,21,3672108,706,Medium,Groceries
3260,67,334607,423,Low,Entertainment
3261,50,4281909,675,Medium,Travel
3262,44,1986960,691,High,Travel
3263,24,3546953,481,High,Healthcare
3264,23,1356928,335,Medium,Travel
3265,32,3441695,511,Medium,Entertainment
3266,35,412628,433,Low,Entertainment
3267,49,4506193,790,High,Groceries
3268,28,4375553,737,Medium,Entertainment
3269,37,4656367,345,Medium,Healthcare
3270,41,4705771,700,High,Groceries
3271,32,3306754,787,Medium,Shopping
3272,65,3391833,731,Low,Shopping
3273,24,4527261,727,Medium,Travel
3274,38,3272475,871,Medium,Healthcare
3275,59,4971873,816,Low,Entertainment
3276,43,3412425,761,Low,Dining
3277,61,4853871,480,Low,Shopping
3278,31,1285110,444,High,Entertainment
3279,54,1341610,564,Medium,Shopping
3280,38,2584333,705,Medium,Shopping
3281,35,4823527,783,Low,Shopping
3282,22,1759284,781,High,Travel
3283,20,1174687,536,Low,Healthcare
3284,40,1024726,824,Medium,Shopping
3285,43,3277165,638,High,Entertainment
3286,54,204694,567,High,Entertainment
3287,41,4359074,565,Medium,Travel
3288,66,2879590,827,High,Healthcare
3289,36,3937486,391,High,Healthcare
3290,68,4940148,547,Low,Dining
3291,42,874267,318,High,Groceries
3292,38,3069839,689,Low,Shopping
3293,29,2237775,687,High,Travel
3294,58,1428135,394,Low,Healthcare
3295,50,2186373,729,Low,Dining
3296,67,3326773,336,High,Groceries
3297,21,3116971,692,Low,Healthcare
3298,59,4284488,872,Medium,Healthcare
3299,24,1224446,590,Medium,Shopping
3300,39,2813456,602,High,Groceries
3301,50,3872476,700,High,Groceries
3302,34,4466660,643,High,Travel
3303,41,3886207,817,Medium,Dining
3304,51,808919,676,High,Entertainment
3305,45,2542854,464,High,Travel
3306,60,4426479,312,Low,Dining
3307,58,1033230,324,High,Travel
3308,56,1967052,422,Medium,Dining
3309,39,540822,428,Medium,Entertainment
3310,66,4904863,846,High,Shopping
3311,34,3270321,894,Medium,Dining
3312,51,4640768,608,Low,Entertainment
3313,23,315064,735,Low,Travel
3314,63,2789644,481,High,Groceries
3315,23,2350517,887,High,Healthcare
3316,51,1740850,342,Low,Entertainment
3317,18,3767124,703,Low,Entertainment
3318,27,3258321,889,High,Entertainment
3319,38,2400852,562,Medium,Dining
3320,22,4462551,369,High,Dining
3321,19,3528359,591,High,Groceries
3322,39,3138324,513,High,Shopping
3323,65,4547864,446,High,Travel
3324,19,3303800,324,High,Shopping
3325,27,1538618,622,High,Dining
3326,51,4575446,408,High,Dining
3327,33,786901,550,Medium,Entertainment
3328,65,573921,781,High,Entertainment
3329,68,1203639,474,Low,Shopping
3330,56,4441307,646,High,Travel
3331,39,607650,469,Medium,Dining
3332,29,3929046,301,Low,Dining
3333,41,3005573,857,High,Shopping
3334,64,1394497,661,High,Healthcare
3335,57,3815383,595,Low,Entertainment
3336,55,970448,869,High,Groceries
3337,27,3851948,889,Medium,Dining
3338,52,3136384,501,High,Travel
3339,68,4019128,588,Medium,Healthcare
3340,66,2805676,361,High,Shopping
3341,49,2040220,801,Low,Shopping
3342,24,334411,425,Medium,Travel
3343,38,4351910,348,High,Entertainment
3344,37,2877678,899,High,Entertainment
3345,43,612610,478,Low,Healthcare
3346,21,3661743,880,Low,Travel
3347,63,3816666,792,Medium,Dining
3348,69,4691055,732,Medium,Healthcare
3349,39,252055,871,Medium,Groceries
3350,32,1336263,601,High,Groceries
3351,57,3742635,468,High,Travel
3352,38,2697838,568,Medium,Groceries
3353,32,2169921,663,High,Travel
3354,39,4719645,399,Low,Dining
3355,69,1828637,514,High,Entertainment
3356,45,2499820,396,Medium,Dining
3357,31,1800448,847,High,Travel
3358,44,2017765,636,Low,Dining
3359,58,3743244,658,Medium,Groceries
3360,57,2038346,589,Medium,Dining
3361,45,4530863,695,Medium,Groceries
3362,43,3723319,659,Medium,Entertainment
3363,66,2242896,646,High,Entertainment
3364,19,359876,423,Low,Groceries
3365,42,865275,851,High,Shopping
3366,20,4404851,837,High,Dining
3367,25,1599433,721,Medium,Dining
3368,61,3610331,635,Low,Travel
3369,50,4457450,802,High,Travel
3370,59,3711449,356,Low,Healthcare
3371,69,2216950,375,Low,Groceries
3372,52,2929201,765,Low,Entertainment
3373,23,1614447,584,Low,Entertainment
3374,56,3658332,685,High,Shopping
3375,69,2380122,558,Low,Groceries
3376,40,916177,776,High,Dining
3377,42,2836859,310,Low,Healthcare
3378,67,3315209,559,Low,Groceries
3379,60,4954169,692,High,Healthcare
3380,36,1251497,899,Medium,Groceries
3381,22,3219332,668,High,Dining
3382,68,679177,483,Low,Dining
3383,28,1691476,315,High,Groceries
3384,29,721317,805,Low,Entertainment
3385,27,4026562,385,High,Entertainment
3386,25,1708797,309,High,Shopping
3387,41,4126888,776,High,Dining
3388,45,2224676,463,Medium,Travel
3389,58,4467132,323,High,Shopping
3390,53,847937,875,High,Groceries
3391,54,2352304,611,Medium,Shopping
3392,38,4752939,537,Medium,Travel
3393,25,286569,761,Low,Dining
3394,26,1184131,761,Low,Dining
3395,64,4516841,537,High,Entertainment
3396,32,1421793,321,Low,Dining
3397,65,3540488,479,High,Entertainment
3398,63,3656453,858,Medium,Travel
3399,57,1145424,798,Medium,Shopping
3400,35,4613115,774,High,Groceries
3401,59,2158754,638,Low,Groceries
3402,37,839068,830,Low,Shopping
3403,23,2059024,461,Low,Dining
3404,29,1571242,360,High,Entertainment
